128.51 0.061957868649318466
128.522 0.12391573729863693
128.533 0.18587360594795538
128.545 0.24783147459727387
128.563 0.30978934324659235
128.57 0.37174721189591076
128.59 0.43370508054522927
128.618 0.49566294919454773
128.648 0.5576208178438662
128.672 0.6195786864931847
128.704 0.6815365551425031
128.734 0.7434944237918215
128.765 0.8054522924411399
128.791 0.8674101610904585
128.82 0.929368029739777
128.848 0.9913258983890955
128.871 1.0532837670384139
128.894 1.1152416356877324
128.916 1.1771995043370507
128.943 1.2391573729863694
128.967 1.3011152416356877
128.989 1.3630731102850062
129.011 1.4250309789343247
129.034 1.486988847583643
129.057 1.5489467162329618
129.083 1.6109045848822798
129.106 1.6728624535315983
129.128 1.734820322180917
129.149 1.7967781908302356
129.171 1.858736059479554
129.195 1.9206939281288724
129.218 1.982651796778191
129.243 2.0446096654275094
129.269 2.1065675340768277
129.301 2.168525402726146
129.323 2.2304832713754648
129.35 2.292441140024783
129.373 2.3543990086741013
129.396 2.41635687732342
129.419 2.478314745972739
129.441 2.540272614622057
129.469 2.6022304832713754
129.492 2.664188351920694
129.519 2.7261462205700124
129.542 2.7881040892193307
129.563 2.8500619578686495
129.587 2.9120198265179678
129.613 2.973977695167286
129.637 3.0359355638166043
129.659 3.0978934324659235
129.681 3.1598513011152414
129.702 3.2218091697645597
129.724 3.2837670384138784
129.751 3.3457249070631967
129.772 3.407682775712516
129.794 3.469640644361834
129.815 3.5315985130111525
129.836 3.593556381660471
129.863 3.6555142503097895
129.886 3.717472118959108
129.908 3.7794299876084265
129.929 3.841387856257745
129.952 3.903345724907063
129.975 3.965303593556382
129.998 4.027261462205701
130.02 4.089219330855019
130.045 4.151177199504337
130.066 4.2131350681536555
130.088 4.275092936802974
130.112 4.337050805452292
130.135 4.39900867410161
130.157 4.4609665427509295
130.178 4.522924411400248
130.202 4.584882280049566
130.224 4.646840148698884
130.252 4.708798017348203
130.275 4.770755885997522
130.298 4.83271375464684
130.322 4.8946716232961585
130.343 4.956629491945478
130.365 5.018587360594796
130.388 5.080545229244114
130.411 5.1425030978934325
130.434 5.204460966542751
130.457 5.266418835192069
130.479 5.328376703841388
130.504 5.390334572490707
130.529 5.452292441140025
130.552 5.514250309789343
130.574 5.5762081784386615
130.596 5.63816604708798
130.618 5.700123915737299
130.645 5.762081784386617
130.667 5.8240396530359355
130.69 5.885997521685254
130.712 5.947955390334572
130.734 6.00991325898389
130.759 6.071871127633209
130.784 6.133828996282528
130.807 6.195786864931847
130.828 6.257744733581165
130.852 6.319702602230483
130.874 6.381660470879802
130.9 6.443618339529119
130.924 6.5055762081784385
130.947 6.567534076827757
130.971 6.629491945477076
130.995 6.691449814126393
131.017 6.753407682775713
131.043 6.815365551425032
131.067 6.877323420074349
131.094 6.939281288723668
131.119 7.001239157372987
131.141 7.063197026022305
131.167 7.125154894671623
131.195 7.187112763320942
131.217 7.24907063197026
131.241 7.311028500619579
131.266 7.372986369268897
131.288 7.434944237918216
131.312 7.496902106567534
131.337 7.558859975216853
131.359 7.6208178438661704
131.381 7.68277571251549
131.403 7.744733581164807
131.432 7.806691449814126
131.456 7.8686493184634445
131.481 7.930607187112764
131.504 7.992565055762081
131.527 8.054522924411401
131.55 8.116480793060719
131.577 8.178438661710038
131.601 8.240396530359357
131.623 8.302354399008674
131.649 8.364312267657994
131.671 8.426270136307311
131.693 8.48822800495663
131.718 8.550185873605948
131.744 8.612143742255267
131.766 8.674101610904584
131.788 8.736059479553903
131.81 8.79801734820322
131.837 8.85997521685254
131.861 8.921933085501859
131.89 8.983890954151178
131.917 9.045848822800496
131.94 9.107806691449815
131.965 9.169764560099132
131.991 9.231722428748451
132.017 9.293680297397769
132.04 9.355638166047088
132.064 9.417596034696405
132.088 9.479553903345725
132.111 9.541511771995044
132.137 9.603469640644361
132.163 9.66542750929368
132.185 9.727385377942998
132.212 9.789343246592317
132.234 9.851301115241636
132.257 9.913258983890955
132.284 9.975216852540273
132.312 10.037174721189592
132.335 10.09913258983891
132.357 10.161090458488228
132.379 10.223048327137546
132.405 10.285006195786865
132.429 10.346964064436182
132.452 10.408921933085502
132.474 10.470879801734819
132.498 10.532837670384138
132.52 10.594795539033457
132.545 10.656753407682777
132.567 10.718711276332094
132.59 10.780669144981413
132.615 10.842627013630732
132.637 10.90458488228005
132.667 10.966542750929369
132.696 11.028500619578686
132.719 11.090458488228006
132.742 11.152416356877323
132.765 11.214374225526642
132.791 11.27633209417596
132.815 11.338289962825279
132.838 11.400247831474598
132.86 11.462205700123915
132.883 11.524163568773234
132.906 11.586121437422554
132.93 11.648079306071871
132.955 11.71003717472119
132.977 11.771995043370508
132.999 11.833952912019827
133.021 11.895910780669144
133.047 11.957868649318463
133.069 12.01982651796778
133.096 12.0817843866171
133.12 12.143742255266417
133.143 12.205700123915737
133.165 12.267657992565056
133.187 12.329615861214375
133.21 12.391573729863694
133.236 12.453531598513012
133.261 12.51548946716233
133.285 12.577447335811648
133.307 12.639405204460965
133.329 12.701363073110286
133.358 12.763320941759604
133.381 12.825278810408921
133.402 12.887236679058239
133.424 12.94919454770756
133.447 13.011152416356877
133.472 13.073110285006194
133.496 13.135068153655514
133.519 13.197026022304833
133.542 13.258983890954152
133.566 13.32094175960347
133.59 13.382899628252787
133.619 13.444857496902108
133.647 13.506815365551425
133.67 13.568773234200743
133.692 13.630731102850064
133.716 13.692688971499381
133.737 13.754646840148698
133.763 13.816604708798016
133.787 13.878562577447337
133.809 13.940520446096654
133.832 14.002478314745973
133.854 14.06443618339529
133.876 14.12639405204461
133.898 14.188351920693929
133.927 14.250309789343246
133.956 14.312267657992564
133.98 14.374225526641885
134.003 14.436183395291202
134.025 14.49814126394052
134.047 14.560099132589837
134.089 14.622057001239158
134.116 14.684014869888475
134.139 14.745972738537795
134.162 14.807930607187112
134.186 14.869888475836431
134.212 14.93184634448575
134.238 14.993804213135068
134.264 15.055762081784389
134.289 15.117719950433706
134.312 15.179677819083023
134.341 15.241635687732341
134.364 15.303593556381662
134.39 15.36555142503098
134.413 15.427509293680297
134.436 15.489467162329614
134.458 15.551425030978935
134.48 15.613382899628252
134.503 15.675340768277572
134.525 15.737298636926889
134.554 15.79925650557621
134.579 15.861214374225527
134.601 15.923172242874845
134.623 15.985130111524162
134.648 16.047087980173483
134.671 16.109045848822802
134.697 16.171003717472118
134.72 16.232961586121437
134.742 16.294919454770756
134.769 16.356877323420075
134.792 16.41883519206939
134.818 16.480793060718714
